"station"	"date"	"layer"	"tp..Data.values"	"tp..Data.value2"	"tp.remark.codes"	"tp.value.codes"	"tp.reporting.level"	"tp.reporting.method"	"tp.reporting.units"	"tp.analyte.method"	"tp.analyte.name"	"tp.unique.code"
"TF2.2"	1992-02-10	"B"	0.07600	0.07600	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-02-10	"S"	0.06400	0.06400	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-03-10	"B"	0.10500	0.10500	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-03-10	"S"	0.05700	0.05700	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-03-30	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-03-30	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-04-13	"B"	0.07400	0.07400	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-04-13	"S"	0.06000	0.06000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-04-27	"B"	0.25700	0.25700	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-04-27	"S"	0.16300	0.16300	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-05-11	"B"	0.08800	0.08800	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-05-11	"S"	0.07200	0.07200	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-05-26	"B"	0.07100	0.07100	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-05-26	"S"	0.06200	0.06200	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-06-08	"B"	0.06900	0.06900	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-06-08	"S"	0.07600	0.07600	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-06-23	"B"	0.11800	0.11800	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-06-23	"S"	0.06800	0.06800	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-07-06	"B"	0.15500	0.15500	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-07-06	"S"	0.09800	0.09800	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-07-20	"B"	0.10000	0.10000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-07-20	"S"	0.09100	0.09100	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-08-10	"B"	0.20200	0.20200	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-08-10	"S"	0.11400	0.11400	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-08-24	"B"	0.09300	0.09300	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-08-24	"S"	0.09100	0.09100	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-09-08	"B"	0.13400	0.13400	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-09-08	"S"	0.07600	0.07600	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-09-21	"B"	0.09200	0.09200	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-09-21	"S"	0.07500	0.07500	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-10-05	"B"	0.22100	0.22100	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-10-05	"S"	0.06300	0.06300	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-10-20	"B"	0.13300	0.13300	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-10-20	"S"	0.08100	0.08100	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-11-17	"B"	0.09800	0.09800	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-11-17	"S"	0.08300	0.08300	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-12-07	"B"	0.12400	0.12400	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-12-07	"S"	0.10000	0.10000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-01-04	"B"	0.06400	0.06400	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-01-04	"S"	0.07300	0.07300	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-02-08	"B"	0.04000	0.04000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-02-08	"S"	0.08000	0.08000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-03-09	"B"	0.90000	0.90000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-03-09	"S"	0.28700	0.28700	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-04-12	"B"	0.09900	0.09900	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-04-12	"S"	0.06500	0.06500	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-05-10	"B"	0.06200	0.06200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-05-10	"S"	0.03700	0.03700	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-05-24	"B"	0.08500	0.08500	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-05-24	"S"	0.07900	0.07900	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-14	"B"	0.04600	0.04600	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-14	"S"	0.06800	0.06800	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-28	"B"	0.09200	0.09200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-28	"S"	0.09800	0.09800	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-12	"B"	0.12900	0.12900	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-12	"S"	0.13000	0.13000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-26	"B"	0.43700	0.43700	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-26	"S"	0.15500	0.15500	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-09	"B"	0.11200	0.11200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-09	"S"	0.44700	0.44700	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-23	"B"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-23	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-13	"B"	0.09300	0.09300	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-13	"S"	0.09200	0.09200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-27	"B"	0.06800	0.06800	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-27	"S"	0.07500	0.07500	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-04	"B"	0.09800	0.09800	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-04	"S"	0.08200	0.08200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-18	"B"	0.07300	0.07300	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-18	"S"	0.06200	0.06200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-11-15	"B"	0.10600	0.10600	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-11-15	"S"	0.04700	0.04700	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-12-06	"B"	0.12400	0.12400	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-12-06	"S"	0.10800	0.10800	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-01-03	"B"	0.07100	0.07100	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-01-03	"S"	0.07000	0.07000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-03-07	"B"	0.07100	0.07100	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-03-07	"S"	0.04300	0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-03-21	"B"	0.04300	0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-03-21	"S"	0.04900	0.04900	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-04	"B"	0.06700	0.06700	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-04	"S"	0.04400	0.04400	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-18	"B"	0.07800	0.07800	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-18	"S"	0.04800	0.04800	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-05-02	"B"	0.12100	0.12100	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-05-02	"S"	0.07100	0.07100	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-05-24	"B"	0.04300	0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-05-24	"S"	0.02800	0.02800	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-06-13	"B"	0.08500	0.08500	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-06-13	"S"	0.08000	0.08000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-06-27	"B"	0.11900	0.11900	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-06-27	"S"	0.12100	0.12100	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-11	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-11	"S"	0.12100	0.12100	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-25	"B"	0.21400	0.21400	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-25	"S"	0.15100	0.15100	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-15	"B"	0.13000	0.13000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-15	"S"	0.11400	0.11400	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-29	"B"	0.08600	0.08600	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-29	"S"	0.09000	0.09000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-12	"B"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-12	"S"	0.11000	0.11000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-26	"B"	0.09800	0.09800	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-26	"S"	0.07300	0.07300	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-11	"B"	0.11900	0.11900	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-11	"S"	0.08400	0.08400	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-24	"B"	0.06400	0.06400	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-24	"S"	0.05000	0.05000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-11-14	"B"	0.08800	0.08800	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-11-14	"S"	0.05000	0.05000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-12-12	"B"	0.14900	0.14900	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-12-12	"S"	0.10500	0.10500	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-01-09	"B"	0.08700	0.08700	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-01-09	"S"	0.08800	0.08800	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-02-21	"B"	0.06800	0.06800	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-02-21	"S"	0.06000	0.06000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-06	"B"	0.05600	0.05600	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-06	"S"	0.04300	0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-20	"B"	0.08200	0.08200	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-20	"S"	0.05900	0.05900	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-10	"B"	0.06800	0.06800	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-10	"S"	0.05900	0.05900	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-24	"B"	0.11400	0.11400	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-24	"S"	0.07900	0.07900	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-08	"B"	0.12900	0.12900	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-08	"S"	0.11700	0.11700	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-22	"B"	0.14900	0.14900	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-22	"S"	0.08000	0.08000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-05	"B"	0.09400	0.09400	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-05	"S"	0.07100	0.07100	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-19	"B"	0.12900	0.12900	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-19	"S"	0.09600	0.09600	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-10	"B"	0.10200	0.10200	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-10	"S"	0.08700	0.08700	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-24	"B"	0.09000	0.09000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-24	"S"	0.09400	0.09400	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-07	"B"	0.16000	0.16000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-07	"S"	0.10400	0.10400	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-21	"B"	0.10100	0.10100	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-21	"S"	0.11200	0.11200	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-05	"B"	0.11100	0.11100	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-05	"S"	0.07800	0.07800	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-18	"B"	0.17400	0.17400	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-18	"S"	0.10300	0.10300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-02	"B"	0.09600	0.09600	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-02	"S"	0.07700	0.07700	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-16	"B"	0.12100	0.12100	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-16	"S"	0.08300	0.08300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-11-13	"B"	0.09800	0.09800	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-11-13	"S"	0.08200	0.08200	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-12-13	"B"	0.06000	0.06000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-12-13	"S"	0.05200	0.05200	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-01-25	"B"	0.11600	0.11600	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-01-25	"S"	0.11700	0.11700	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-02-14	"B"	0.08100	0.08100	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-02-14	"S"	0.07800	0.07800	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-11	"B"	0.06700	0.06700	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-11	"S"	0.05100	0.05100	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-25	"B"	0.07400	0.07400	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-25	"S"	0.07900	0.07900	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-08	"B"	0.07700	0.07700	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-08	"S"	0.05900	0.05900	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-22	"B"	0.07900	0.07900	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-22	"S"	0.04200	0.04200	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-13	"B"	0.07500	0.07500	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-13	"S"	0.05200	0.05200	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-28	"B"	0.07300	0.07300	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-28	"S"	0.06100	0.06100	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-06-10	"B"	0.06200	0.06200	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-06-10	"S"	0.05300	0.05300	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-06-24	"B"	0.15200	0.15200	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-06-24	"S"	0.14100	0.14100	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-08	"B"	0.14600	0.14600	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-08	"S"	0.10400	0.10400	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-22	"B"	0.11300	0.11300	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-22	"S"	0.11600	0.11600	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-05	"B"	0.11400	0.11400	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-05	"S"	0.10300	0.10300	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-26	"B"	0.07500	0.07500	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-26	"S"	0.08000	0.08000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-09	"B"	2.80000	2.80000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-09	"S"	1.00000	1.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-23	"B"	0.10900	0.10900	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-23	"S"	0.08500	0.08500	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-07	"B"	0.08900	0.08900	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-07	"S"	0.07600	0.07600	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-21	"B"	0.15500	0.15500	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-21	"S"	0.17700	0.17700	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-11-18	"B"	0.05900	0.05900	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-11-18	"S"	0.06300	0.06300	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-01-15	"B"	0.07900	0.07900	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-01-15	"S"	0.09300	0.09300	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-02-10	"B"	0.01800	0.01800	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-02-10	"S"	0.03600	0.03600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-04	"B"	0.07900	0.07900	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-04	"S"	0.04600	0.04600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-17	"B"	0.05500	0.05500	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-17	"S"	0.05200	0.05200	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-04-02	"B"	0.17400	0.17400	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-04-02	"S"	0.10400	0.10400	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-04-14	"B"	0.09800	0.09800	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-04-14	"S"	0.05800	0.05800	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-05-12	"B"	0.08100	0.08100	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-05-12	"S"	0.07100	0.07100	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-05-27	"B"	0.07200	0.07200	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-05-27	"S"	0.07000	0.07000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-09	"B"	0.12400	0.12400	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-09	"S"	0.07000	0.07000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-23	"B"	0.14200	0.14200	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-23	"S"	0.07600	0.07600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-07-14	"B"	0.10600	0.10600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-07-14	"S"	0.08100	0.08100	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-07-28	"B"	0.12000	0.12000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-07-28	"S"	0.08600	0.08600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-11	"B"	0.13600	0.13600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-11	"S"	0.10900	0.10900	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-25	"B"	0.11400	0.11400	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-25	"S"	0.10700	0.10700	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-08	"B"	0.09900	0.09900	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-08	"S"	0.10300	0.10300	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-22	"B"	0.15100	0.15100	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-22	"S"	0.09200	0.09200	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-10-14	"B"	0.08100	0.08100	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-10-14	"S"	0.06600	0.06600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-10-27	"B"	0.06100	0.06100	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-10-27	"S"	0.06800	0.06800	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-11-17	"B"	0.10400	0.10400	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-11-17	"S"	0.07500	0.07500	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-12-08	"B"	0.20800	0.20800	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-12-08	"S"	0.08400	0.08400	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-01-05	"B"	0.08100	0.08100	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-01-05	"S"	0.05500	0.05500	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-02-09	"B"	0.12400	0.12400	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-02-09	"S"	0.10000	0.10000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-03-23	"B"	0.16400	0.16400	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-03-23	"S"	0.12100	0.12100	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-06	"B"	0.05800	0.05800	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-06	"S"	0.05800	0.05800	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-20	"B"	0.05700	0.05700	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-20	"S"	0.03400	0.03400	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-04	"B"	0.04060	0.04060	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-04	"S"	0.03500	0.03500	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-18	"B"	0.09850	0.09850	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-18	"S"	0.05080	0.05080	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-01	"B"	0.05540	0.05540	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-01	"S"	0.05270	0.05270	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-15	"B"	0.05270	0.05270	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-15	"S"	0.04870	0.04870	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-06	"B"	0.06590	0.06590	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-06	"S"	0.05600	0.05600	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-20	"B"	0.05900	0.05900	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-20	"S"	0.05010	0.05010	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-03	"B"	0.07400	0.07400	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-03	"S"	0.04340	0.04340	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-17	"B"	0.05870	0.05870	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-17	"S"	0.04850	0.04850	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-01	"B"	0.08400	0.08400	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-01	"S"	0.07170	0.07170	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-14	"B"	0.11960	0.11960	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-14	"S"	0.09630	0.09630	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-13	"B"	0.11260	0.11260	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-13	"S"	0.05990	0.05990	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-26	"B"	0.05380	0.05380	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-26	"S"	0.04630	0.04630	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-11-16	"B"	0.07440	0.07440	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-11-16	"S"	0.04320	0.04320	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-12-14	"B"	0.05590	0.05590	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-12-14	"S"	0.05060	0.05060	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-01	"B"	0.07770	0.07770	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-01	"S"	0.08170	0.08170	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-17	"B"	0.07870	0.07870	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-17	"S"	0.05390	0.05390	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-04-26	"B"	0.06300	0.06300	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-04-26	"S"	0.05040	0.05040	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-10	"B"	0.09020	0.09020	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-10	"S"	0.04520	0.04520	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-24	"B"	0.05960	0.05960	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-24	"S"	0.05510	0.05510	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-07	"B"	0.08160	0.08160	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-07	"S"	0.06220	0.06220	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-21	"B"	0.17570	0.17570	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-21	"S"	0.07680	0.07680	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-06	"B"	0.09600	0.09600	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-06	"S"	0.08070	0.08070	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-19	"B"	0.14870	0.14870	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-19	"S"	0.10660	0.10660	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-02	"B"	0.14040	0.14040	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-02	"S"	0.12110	0.12110	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-16	"B"	0.16220	0.16220	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-16	"S"	0.15500	0.15500	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-07	"B"	0.11170	0.11170	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-07	"S"	0.07780	0.07780	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-22	"B"	0.11350	0.11350	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-22	"S"	0.10150	0.10150	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-10-05	"B"	0.20480	0.20480	" "	""	NA	""	""	""	""	""
