"station"	"date"	"layer"	"pp..Data.values"	"pp..Data.value2"	"pp.remark.codes"	"pp.value.codes"	"pp.reporting.level"	"pp.reporting.method"	"pp.reporting.units"	"pp.analyte.method"	"pp.analyte.name"	"pp.unique.code"
"TF2.2"	1992-10-20	"S"	 0.07100	 0.08100	"i"	""	NA	""	""	""	""	""
"TF2.2"	1992-11-17	"B"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-11-17	"S"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-12-07	"B"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-12-07	"S"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-01-04	"B"	 0.03900	 0.03900	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-01-04	"S"	 0.04200	 0.04200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-02-08	"B"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-02-08	"S"	 0.06900	 0.06900	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-03-09	"B"	 0.85400	 0.85400	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-03-09	"S"	 0.24500	 0.24500	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-04-12	"B"	 0.04200	 0.04200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-04-12	"S"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-05-10	"B"	 0.05200	 0.06200	"i"	""	NA	""	""	""	""	""
"TF2.2"	1993-05-10	"S"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-05-24	"B"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-05-24	"S"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-14	"B"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-14	"S"	 0.05200	 0.05200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-28	"B"	 0.03700	 0.03700	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-28	"S"	 0.05300	 0.05300	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-12	"B"	 0.10200	 0.10200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-12	"S"	 0.08800	 0.08800	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-26	"B"	 0.42200	 0.42200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-26	"S"	 0.14000	 0.14000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-09	"B"	 0.09700	 0.09700	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-09	"S"	 0.43300	 0.43300	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-23	"B"	 0.27200	 0.27200	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-23	"S"	 0.28000	 0.28000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-13	"B"	 0.07700	 0.07700	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-13	"S"	 0.07700	 0.07700	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-27	"B"	 0.04800	 0.04800	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-27	"S"	 0.05300	 0.05300	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-04	"B"	 0.07500	 0.07500	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-04	"S"	 0.05800	 0.05800	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-18	"B"	-0.00100	-0.00100	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-18	"S"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-11-15	"B"	 0.09600	 0.10600	"i"	""	NA	""	""	""	""	""
"TF2.2"	1993-11-15	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-12-06	"B"	 0.07400	 0.07400	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-12-06	"S"	 0.05600	 0.05600	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-01-03	"B"	 0.04700	 0.04700	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-01-03	"S"	 0.04400	 0.04400	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-03-07	"B"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-03-07	"S"	 0.03300	 0.04300	"i"	""	NA	""	""	""	""	""
"TF2.2"	1994-03-21	"B"	 0.00100	 0.00100	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-03-21	"S"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-04	"B"	 0.04000	 0.04000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-04	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-18	"B"	 0.06200	 0.06200	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-18	"S"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-05-02	"B"	 0.10300	 0.10300	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-05-02	"S"	 0.05400	 0.05400	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-05-24	"B"	 0.03300	 0.04300	"i"	""	NA	""	""	""	""	""
"TF2.2"	1994-05-24	"S"	 0.01800	 0.02800	"i"	""	NA	""	""	""	""	""
"TF2.2"	1994-06-13	"B"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-06-13	"S"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-06-27	"B"	 0.09400	 0.09400	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-06-27	"S"	 0.09600	 0.09600	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-11	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-11	"S"	 0.09200	 0.09200	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-25	"B"	 0.16600	 0.16600	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-25	"S"	 0.10800	 0.10800	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-15	"B"	 0.10700	 0.10700	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-15	"S"	 0.09300	 0.09300	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-29	"B"	 0.05600	 0.05600	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-29	"S"	 0.04700	 0.04700	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-12	"B"	 0.32900	 0.32900	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-12	"S"	 0.05700	 0.05700	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-26	"B"	 0.07900	 0.07900	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-26	"S"	 0.04800	 0.04800	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-11	"B"	 0.10300	 0.10300	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-11	"S"	 0.07400	 0.08400	"i"	""	NA	""	""	""	""	""
"TF2.2"	1994-10-24	"B"	 0.05100	 0.05100	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-24	"S"	 0.04000	 0.04000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-11-14	"B"	 0.07800	 0.07800	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-11-14	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-12-12	"B"	 0.11000	 0.11000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-12-12	"S"	 0.05400	 0.05400	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-01-09	"B"	 0.06600	 0.06600	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-01-09	"S"	 0.03000	 0.03000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-02-21	"B"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-02-21	"S"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-06	"B"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-06	"S"	 0.03300	 0.03300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-20	"B"	 0.07200	 0.08200	"i"	""	NA	""	""	""	""	""
"TF2.2"	1995-03-20	"S"	 0.04900	 0.05900	"i"	""	NA	""	""	""	""	""
"TF2.2"	1995-04-10	"B"	 0.05800	 0.06800	"i"	""	NA	""	""	""	""	""
"TF2.2"	1995-04-10	"S"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-24	"B"	 0.09400	 0.09400	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-24	"S"	 0.05500	 0.05500	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-08	"B"	 0.10700	 0.10700	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-08	"S"	 0.09400	 0.09400	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-22	"B"	 0.10800	 0.10800	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-22	"S"	 0.03300	 0.03300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-05	"B"	 0.07500	 0.07500	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-05	"S"	 0.06100	 0.07100	"i"	""	NA	""	""	""	""	""
"TF2.2"	1995-06-19	"B"	 0.09100	 0.09100	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-19	"S"	 0.06200	 0.06200	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-10	"B"	 0.07300	 0.07300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-10	"S"	 0.03400	 0.03400	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-24	"B"	 0.04700	 0.04700	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-24	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-07	"B"	 0.13800	 0.13800	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-07	"S"	 0.05700	 0.05700	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-21	"B"	 0.08300	 0.08300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-21	"S"	 0.08300	 0.08300	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-05	"B"	 0.09600	 0.09600	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-05	"S"	 0.06000	 0.06000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-18	"B"	 0.14200	 0.14200	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-18	"S"	 0.05800	 0.05800	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-02	"B"	 0.07900	 0.07900	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-02	"S"	 0.06200	 0.06200	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-16	"B"	 0.09700	 0.09700	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-16	"S"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-11-13	"B"	 0.04700	 0.04700	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-11-13	"S"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-12-13	"B"	 0.04800	 0.04800	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-12-13	"S"	 0.04000	 0.04000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-01-25	"B"	 0.08500	 0.08500	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-01-25	"S"	 0.09500	 0.09500	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-02-14	"B"	 0.05200	 0.05200	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-02-14	"S"	 0.04500	 0.04500	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-11	"B"	 0.04200	 0.04200	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-11	"S"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-25	"B"	 0.04800	 0.04800	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-25	"S"	 0.05500	 0.05500	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-08	"B"	 0.03300	 0.03300	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-08	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-22	"B"	 0.03300	 0.03300	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-22	"S"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-13	"B"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-13	"S"	 0.03000	 0.03000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-28	"B"	 0.05000	 0.05000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-28	"S"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-06-10	"B"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-06-10	"S"	 0.04300	 0.05300	"i"	""	NA	""	""	""	""	""
"TF2.2"	1996-06-24	"B"	 0.07400	 0.07400	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-06-24	"S"	 0.05500	 0.05500	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-08	"B"	 0.09900	 0.09900	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-08	"S"	 0.07200	 0.07200	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-22	"B"	 0.07400	 0.07400	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-22	"S"	 0.08500	 0.08500	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-05	"B"	 0.07700	 0.07700	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-05	"S"	 0.06200	 0.06200	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-26	"B"	 0.04200	 0.04200	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-26	"S"	 0.05200	 0.05200	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-09	"B"	 2.73000	 2.73000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-09	"S"	 0.93800	 0.93800	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-23	"B"	 0.06500	 0.06500	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-23	"S"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-07	"B"	 0.05000	 0.05000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-07	"S"	 0.05000	 0.05000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-21	"B"	 0.06300	 0.06300	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-21	"S"	 0.07700	 0.07700	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-11-18	"B"	 0.00400	 0.00400	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-11-18	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-01-15	"B"	 0.05700	 0.05700	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-01-15	"S"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-02-10	"B"	 0.00800	 0.01800	"i"	""	NA	""	""	""	""	""
"TF2.2"	1997-02-10	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-04	"B"	 0.06500	 0.06500	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-04	"S"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-17	"B"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-17	"S"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-04-02	"B"	 0.14600	 0.14600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-04-02	"S"	 0.08500	 0.08500	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-04-14	"B"	 0.08800	 0.09800	"i"	""	NA	""	""	""	""	""
"TF2.2"	1997-04-14	"S"	 0.04800	 0.05800	"i"	""	NA	""	""	""	""	""
"TF2.2"	1997-05-12	"B"	 0.07100	 0.08100	"i"	""	NA	""	""	""	""	""
"TF2.2"	1997-05-12	"S"	 0.05900	 0.05900	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-05-27	"B"	 0.05000	 0.05000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-05-27	"S"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-09	"B"	 0.08100	 0.08100	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-09	"S"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-23	"B"	 0.10900	 0.10900	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-23	"S"	 0.06600	 0.07600	"i"	""	NA	""	""	""	""	""
"TF2.2"	1997-07-14	"B"	 0.08200	 0.08200	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-07-14	"S"	 0.05600	 0.05600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-07-28	"B"	 0.10200	 0.10200	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-07-28	"S"	 0.07000	 0.07000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-11	"B"	 0.11500	 0.11500	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-11	"S"	 0.09000	 0.09000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-25	"B"	 0.09500	 0.09500	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-25	"S"	 0.08900	 0.08900	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-08	"B"	 0.08900	 0.08900	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-08	"S"	 0.08600	 0.08600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-22	"B"	 0.13500	 0.13500	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-22	"S"	 0.08200	 0.09200	"i"	""	NA	""	""	""	""	""
"TF2.2"	1997-10-14	"B"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-10-14	"S"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-10-27	"B"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-10-27	"S"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-11-17	"B"	 0.06600	 0.06600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-11-17	"S"	 0.03500	 0.03500	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-12-08	"B"	 0.16600	 0.16600	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-12-08	"S"	 0.05300	 0.05300	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-01-05	"B"	 0.06200	 0.06200	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-01-05	"S"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-02-09	"B"	 0.07000	 0.07000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-02-09	"S"	 0.05200	 0.05200	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-03-23	"B"	 0.12500	 0.12500	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-03-23	"S"	 0.08600	 0.08600	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-06	"B"	 0.02100	 0.02100	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-06	"S"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-20	"B"	 0.04100	 0.04100	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-20	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-04	"B"	 0.01820	 0.01820	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-04	"S"	 0.01470	 0.01470	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-18	"B"	 0.06130	 0.06130	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-18	"S"	 0.01490	 0.01490	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-01	"B"	 0.04240	 0.04240	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-01	"S"	 0.03730	 0.03730	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-15	"B"	 0.02930	 0.02930	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-15	"S"	 0.02930	 0.02930	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-06	"B"	 0.04250	 0.04250	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-06	"S"	 0.02970	 0.02970	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-20	"B"	 0.02820	 0.02820	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-20	"S"	 0.02310	 0.02310	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-03	"B"	 0.06270	 0.06270	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-03	"S"	 0.03040	 0.03040	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-17	"B"	 0.03910	 0.03910	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-17	"S"	 0.02960	 0.02960	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-01	"B"	 0.07040	 0.07040	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-01	"S"	 0.05630	 0.05630	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-14	"B"	 0.10110	 0.10110	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-14	"S"	 0.07870	 0.07870	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-13	"B"	 0.09690	 0.09690	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-13	"S"	 0.04580	 0.04580	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-26	"B"	 0.04360	 0.04360	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-26	"S"	 0.03730	 0.03730	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-11-16	"B"	 0.04790	 0.04790	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-11-16	"S"	 0.02150	 0.02150	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-12-14	"B"	 0.02660	 0.02660	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-12-14	"S"	 0.02140	 0.02140	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-01	"B"	 0.04870	 0.04870	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-01	"S"	 0.05630	 0.05630	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-17	"B"	 0.05600	 0.05600	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-17	"S"	 0.03180	 0.03180	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-04-26	"B"	 0.02610	 0.02610	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-04-26	"S"	 0.01420	 0.01420	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-10	"B"	 0.06710	 0.06710	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-10	"S"	 0.02050	 0.02050	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-24	"B"	 0.03050	 0.03050	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-24	"S"	 0.02810	 0.02810	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-07	"B"	 0.06640	 0.06640	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-07	"S"	 0.04820	 0.04820	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-21	"B"	 0.14110	 0.14110	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-21	"S"	 0.04210	 0.04210	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-06	"B"	 0.07050	 0.07050	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-06	"S"	 0.05810	 0.05810	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-19	"B"	 0.11870	 0.11870	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-19	"S"	 0.07730	 0.07730	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-02	"B"	 0.09450	 0.09450	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-02	"S"	 0.08110	 0.08110	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-16	"B"	 0.11710	 0.11710	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-16	"S"	 0.10520	 0.10520	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-07	"B"	 0.08200	 0.08200	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-07	"S"	 0.05000	 0.05000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-22	"B"	 0.05150	 0.05150	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-22	"S"	 0.04080	 0.04080	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-10-05	"B"	 0.10530	 0.10530	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-10-05	"S"	 0.04050	 0.04050	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-10-18	"B"	 0.04400	 0.04400	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-10-18	"S"	 0.03360	 0.03360	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-11-01	"B"	 0.09670	 0.09670	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-11-01	"S"	 0.04460	 0.04460	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-01-19	"B"	 0.07210	 0.07210	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-01-19	"S"	 0.05820	 0.05820	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-02-15	"B"	 0.06550	 0.06550	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-02-15	"S"	 0.03910	 0.03910	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-03-13	"B"	 0.04630	 0.04630	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-03-13	"S"	 0.02860	 0.02860	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-03-27	"B"	 0.02370	 0.02370	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-03-27	"S"	 0.02050	 0.02050	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-04-10	"B"	 0.05750	 0.05750	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-04-10	"S"	 0.03630	 0.03630	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-04-24	"B"	 0.02260	 0.02260	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-04-24	"S"	 0.01750	 0.01750	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-05-08	"B"	 0.07780	 0.07780	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-05-08	"S"	 0.05830	 0.05830	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-05-22	"B"	 0.04380	 0.04380	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-05-22	"S"	 0.04210	 0.04210	" "	""	NA	""	""	""	""	""
