"station"	"date"	"layer"	"nh4f..Data.values"	"nh4f..Data.value2"	"nh4f.remark.codes"	"nh4f.value.codes"	"nh4f.reporting.level"	"nh4f.reporting.method"	"nh4f.reporting.units"	"nh4f.analyte.method"	"nh4f.analyte.name"	"nh4f.unique.code"
"TF2.2"	2008-05-27	"S"	 0.07800	 0.07800	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-06-09	"B"	 0.12400	 0.12400	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-06-09	"S"	 0.10200	 0.10200	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-06-23	"B"	 0.20900	 0.20900	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-06-23	"S"	 0.11100	 0.11100	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-07-07	"B"	 0.03700	 0.03700	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-07-07	"S"	 0.03700	 0.03700	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-07-21	"B"	 0.08000	 0.08000	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-07-21	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-08-11	"B"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-08-11	"S"	 0.04000	 0.04000	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-08-25	"B"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-08-25	"S"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-09-02	"B"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-09-02	"S"	 0.04500	 0.04500	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-09-15	"B"	 0.05300	 0.05300	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-09-15	"S"	 0.05500	 0.05500	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-10-06	"B"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-10-06	"S"	 0.03000	 0.03000	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-10-20	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-10-20	"S"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-11-17	"B"	 0.12100	 0.12100	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-11-17	"S"	 0.13000	 0.13000	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-12-15	"B"	 0.06300	 0.06300	" "	""	NA	""	""	""	""	""
"TF2.2"	2008-12-15	"S"	 0.07100	 0.07100	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-01-12	"B"	 0.07000	 0.07000	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-01-12	"S"	 0.08000	 0.08000	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-02-09	"B"	 0.10400	 0.10400	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-02-09	"S"	 0.10600	 0.10600	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-03-05	"B"	 0.04600	 0.04600	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-03-05	"S"	 0.04800	 0.04800	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-03-16	"B"	 0.06000	 0.06000	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-03-16	"S"	 0.05000	 0.05000	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-04-13	"B"	 0.11300	 0.11300	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-04-13	"S"	 0.11700	 0.11700	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-04-27	"B"	 0.07300	 0.07300	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-04-27	"S"	 0.07300	 0.07300	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-05-11	"B"	 0.06300	 0.06300	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-05-11	"S"	 0.06900	 0.06900	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-06-15	"B"	 0.10300	 0.10300	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-06-15	"S"	 0.09600	 0.09600	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-06-29	"B"	 0.07000	 0.07000	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-06-29	"S"	 0.06700	 0.06700	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-07-13	"B"	 0.03900	 0.03900	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-07-13	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-07-27	"B"	 0.04600	 0.04600	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-07-27	"S"	 0.04600	 0.04600	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-08-10	"B"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-08-10	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-08-24	"B"	 0.03500	 0.03500	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-08-24	"S"	 0.02100	 0.02100	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-09-14	"B"	 0.06900	 0.06900	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-09-14	"S"	 0.08300	 0.08300	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-09-28	"B"	 0.04400	 0.04400	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-09-28	"S"	 0.04000	 0.04000	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-10-05	"B"	 0.03500	 0.03500	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-10-05	"S"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-10-19	"B"	 0.03500	 0.03500	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-10-19	"S"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-11-16	"B"	 0.10200	 0.10200	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-11-16	"S"	 0.09900	 0.09900	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-12-07	"B"	 0.08400	 0.08400	" "	""	NA	""	""	""	""	""
"TF2.2"	2009-12-07	"S"	 0.07800	 0.07800	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-01-27	"B"	 0.09300	 0.09300	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-01-27	"S"	 0.09400	 0.09400	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-02-22	"B"	 0.05800	 0.05800	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-02-22	"S"	 0.05500	 0.05500	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-03-15	"B"	 0.10200	 0.10200	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-03-15	"S"	 0.12500	 0.12500	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-04-12	"B"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-04-12	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-05-10	"B"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-05-10	"S"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-06-22	"B"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-06-22	"S"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-07-12	"B"	 0.02100	 0.02100	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-07-12	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-08-23	"B"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-08-23	"S"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-09-21	"B"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-09-21	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-10-18	"B"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-10-18	"S"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-11-15	"B"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"TF2.2"	2010-11-15	"S"	 0.03000	 0.03000	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-02-07	"B"	 0.20300	 0.20300	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-02-07	"S"	 0.20200	 0.20200	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-03-08	"B"	 0.08500	 0.08500	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-03-08	"S"	 0.09000	 0.09000	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-04-11	"B"	 0.03700	 0.03700	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-04-11	"S"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-05-16	"B"	 0.06900	 0.06900	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-05-16	"S"	 0.06700	 0.06700	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-06-20	"B"	 0.12100	 0.12100	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-06-20	"S"	 0.12100	 0.12100	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-07-11	"B"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-07-11	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-08-01	"B"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-08-01	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-08-15	"B"	 0.05100	 0.05100	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-08-15	"S"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-09-12	"B"	 0.10000	 0.10000	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-09-12	"S"	 0.09800	 0.09800	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-10-11	"B"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-10-11	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-11-14	"B"	 0.03700	 0.03700	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-11-14	"S"	 0.03500	 0.03500	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-12-12	"B"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"TF2.2"	2011-12-12	"S"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-01-09	"B"	 0.04200	 0.04200	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-01-09	"S"	 0.04500	 0.04500	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-02-06	"B"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-02-06	"S"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-03-12	"B"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-03-12	"S"	 0.03300	 0.03300	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-04-16	"B"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-04-16	"S"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-05-07	"B"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-05-07	"S"	 0.04500	 0.04500	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-06-18	"B"	 0.05400	 0.05400	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-06-18	"S"	 0.07700	 0.07700	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-07-16	"B"	 0.06800	 0.06800	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-07-16	"S"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-08-13	"B"	 0.07200	 0.07200	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-08-13	"S"	 0.02100	 0.02100	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-09-10	"B"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-09-10	"S"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-10-09	"B"	 0.09600	 0.09600	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-10-09	"S"	 0.09100	 0.09100	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-11-15	"B"	 0.07000	 0.07000	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-11-15	"S"	 0.07000	 0.07000	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-12-12	"B"	 0.05100	 0.05100	" "	""	NA	""	""	""	""	""
"TF2.2"	2012-12-12	"S"	 0.05900	 0.05900	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-01-14	"B"	 0.04800	 0.04800	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-01-14	"S"	 0.05100	 0.05100	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-02-11	"B"	 0.06400	 0.06400	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-02-11	"S"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-03-11	"B"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-03-11	"S"	 0.04100	 0.04100	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-04-08	"B"	 0.07700	 0.07700	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-04-08	"S"	 0.05800	 0.05800	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-05-06	"B"	 0.07300	 0.07300	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-05-06	"S"	 0.07300	 0.07300	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-06-17	"B"	 0.09500	 0.09500	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-06-17	"S"	 0.08200	 0.08200	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-07-15	"B"	 0.15200	 0.15200	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-07-15	"S"	 0.09900	 0.09900	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-08-12	"B"	 0.05500	 0.05500	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-08-12	"S"	 0.04700	 0.04700	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-09-09	"B"	 0.04100	 0.04100	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-09-09	"S"	 0.04500	 0.04500	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-10-08	"B"	 0.06000	 0.06000	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-10-08	"S"	 0.05900	 0.05900	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-11-18	"B"	 0.06300	 0.06300	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-11-18	"S"	 0.06100	 0.06100	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-12-09	"B"	 0.10800	 0.10800	" "	""	NA	""	""	""	""	""
"TF2.2"	2013-12-09	"S"	 0.08900	 0.08900	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-01-13	"B"	 0.14900	 0.14900	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-01-13	"S"	 0.14300	 0.14300	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-02-20	"B"	 0.08800	 0.08800	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-02-20	"S"	 0.09400	 0.09400	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-03-10	"B"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-03-10	"S"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-04-08	"B"	 0.06800	 0.06800	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-04-08	"S"	 0.06600	 0.06600	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-05-12	"B"	 0.05900	 0.05900	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-05-12	"S"	 0.05000	 0.05000	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-06-16	"B"	 0.11800	 0.11800	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-06-16	"S"	 0.12000	 0.12000	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-07-07	"B"	 0.09800	 0.09800	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-07-07	"S"	 0.08600	 0.08600	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-08-18	"B"	 0.09200	 0.09200	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-08-18	"S"	 0.07100	 0.07100	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-09-08	"B"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-09-08	"S"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-10-07	"B"	 0.05100	 0.05100	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-10-07	"S"	 0.05100	 0.05100	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-11-19	"B"	 0.06800	 0.06800	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-11-19	"S"	 0.07000	 0.07000	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-12-08	"B"	 0.10100	 0.10100	" "	""	NA	""	""	""	""	""
"TF2.2"	2014-12-08	"S"	 0.09800	 0.09800	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-01-20	"B"	 0.07200	 0.07200	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-01-20	"S"	 0.07000	 0.07000	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-02-09	"B"	 0.05300	 0.05300	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-02-09	"S"	 0.05500	 0.05500	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-03-12	"B"	 0.13100	 0.13100	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-03-12	"S"	 0.13900	 0.13900	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-04-06	"B"	 0.05900	 0.05900	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-04-06	"S"	 0.05900	 0.05900	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-05-18	"B"	 0.06600	 0.06600	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-05-18	"S"	 0.05700	 0.05700	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-06-15	"B"	 0.08300	 0.08300	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-06-15	"S"	 0.08300	 0.08300	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-07-06	"B"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-07-06	"S"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-08-17	"B"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-08-17	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-09-21	"B"	 0.04100	 0.04100	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-09-21	"S"	 0.03900	 0.03900	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-10-13	"B"	 0.04900	 0.04900	" "	""	NA	""	""	""	""	""
"TF2.2"	2015-10-13	"S"	 0.04700	 0.04700	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-08-05	"B"	 0.10000	 0.10000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-08-05	"S"	 0.12000	 0.12000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-09-25	"B"	 0.29000	 0.29000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-09-25	"S"	 0.29000	 0.29000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-10-08	"B"	 0.33000	 0.33000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-10-08	"S"	 0.32000	 0.32000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-11-12	"B"	 0.14000	 0.14000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-11-12	"S"	 0.14000	 0.14000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-12-11	"B"	 0.19000	 0.19000	" "	""	NA	""	""	""	""	""
"WT2.1"	1985-12-11	"S"	 0.15000	 0.15000	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-03-12	"B"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-03-12	"S"	 0.00000	 0.02000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-04-09	"B"	 0.00000	 0.02000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-04-09	"S"	 0.00000	 0.02000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-05-14	"B"	 0.06000	 0.06000	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-05-14	"S"	 0.06000	 0.06000	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-06-11	"B"	 0.04800	 0.04800	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-06-11	"S"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-07-16	"B"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-07-16	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-08-13	"B"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-08-13	"S"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1986-09-23	"B"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-09-23	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-10-09	"B"	 0.11200	 0.11200	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-10-09	"S"	 0.09200	 0.09200	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-11-19	"B"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-11-19	"S"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-12-10	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"WT2.1"	1986-12-10	"S"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-01-07	"B"	 0.07200	 0.07200	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-01-07	"S"	 0.06800	 0.06800	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-03-12	"B"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-03-12	"S"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-04-08	"B"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-04-08	"S"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-05-07	"B"	 0.08400	 0.08400	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-05-07	"S"	 0.09200	 0.09200	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-06-03	"B"	 0.18800	 0.18800	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-06-03	"S"	 0.18600	 0.18600	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-07-08	"B"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-07-08	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-08-05	"B"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-08-05	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-09-03	"B"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-09-03	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-10-07	"B"	 0.00000	 0.02000	"<"	""	NA	""	""	""	""	""
"WT2.1"	1987-10-07	"S"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-11-19	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-11-19	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-12-16	"B"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"WT2.1"	1987-12-16	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-02-24	"B"	 0.08000	 0.08000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-02-24	"S"	 0.07600	 0.07600	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-03-16	"B"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-03-16	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-04-14	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-04-14	"S"	 0.03400	 0.03400	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-05-12	"B"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-05-12	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-06-22	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-06-22	"S"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-07-20	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-07-20	"S"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-08-11	"B"	 0.15600	 0.15600	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-08-11	"S"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-09-22	"B"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-09-22	"S"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1988-10-06	"B"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-10-06	"S"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-11-22	"B"	 0.07600	 0.07600	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-11-22	"S"	 0.07600	 0.07600	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-12-07	"B"	 0.10000	 0.10000	" "	""	NA	""	""	""	""	""
"WT2.1"	1988-12-07	"S"	 0.10000	 0.10000	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-01-19	"B"	 0.14500	 0.14500	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-01-19	"S"	 0.14500	 0.14500	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-02-16	"B"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-02-16	"S"	 0.07400	 0.07400	" "	""	NA	""	""	""	""	""
"WT2.1"	1989-03-22	"B"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1989-03-22	"S"	 0.00000	 0.00800	"<"	""	NA	""	""	""	""	""
"WT2.1"	1989-04-06	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
