"station"	"date"	"layer"	"tss..Data.values"	"tss..Data.value2"	"tss.remark.codes"	"tss.value.codes"	"tss.reporting.level"	"tss.reporting.method"	"tss.reporting.units"	"tss.analyte.method"	"tss.analyte.name"	"tss.unique.code"
"TF2.2"	1988-04-25	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-05-09	"B"	  62.00000	  62.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-05-09	"S"	  47.00000	  47.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-05-23	"B"	  49.00000	  49.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-05-23	"S"	  43.00000	  43.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-06-06	"B"	  48.00000	  48.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-06-06	"S"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-06-20	"B"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-06-20	"S"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-07-05	"B"	 126.00000	 126.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-07-05	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-07-13	"B"	 135.00000	 135.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-07-13	"S"	  87.00000	  87.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-07-18	"B"	  66.00000	  66.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-07-18	"S"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-08-01	"B"	  50.00000	  50.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-08-01	"S"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-08-08	"B"	  41.00000	  41.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-08-08	"S"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-08-22	"B"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-08-22	"S"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-09-06	"B"	  45.00000	  45.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-09-06	"S"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-09-19	"B"	  58.00000	  58.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-09-19	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-10-03	"B"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-10-03	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-10-17	"B"	  78.00000	  78.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-10-17	"S"	  74.00000	  74.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-11-14	"B"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-11-14	"S"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-12-05	"B"	  43.00000	  43.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1988-12-05	"S"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-01-17	"B"	  35.00000	  35.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-01-17	"S"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-02-13	"B"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-02-13	"S"	  40.00000	  40.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-03-20	"B"	  47.00000	  47.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-03-20	"S"	  29.00000	  29.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-04-03	"B"	  54.00000	  54.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-04-03	"S"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-04-17	"B"	  56.00000	  56.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-04-17	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-05-02	"B"	  50.00000	  50.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-05-02	"S"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-05-15	"B"	  43.00000	  43.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-05-15	"S"	  28.00000	  28.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-06-12	"B"	  21.00000	  21.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-06-12	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-06-26	"B"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-06-26	"S"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-07-10	"B"	  31.00000	  31.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-07-10	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-07-24	"B"	  43.00000	  43.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-07-24	"S"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-08-14	"B"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-08-14	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-08-28	"B"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-08-28	"S"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-09-11	"B"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-09-11	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-09-25	"B"	  21.00000	  21.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-09-25	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-10-10	"B"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-10-10	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-10-23	"B"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-10-23	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-11-13	"B"	  39.00000	  39.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-11-13	"S"	  33.00000	  33.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-12-11	"B"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1989-12-11	"S"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-01-17	"B"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-01-17	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-02-05	"B"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-02-05	"S"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-03-05	"B"	  45.00000	  45.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-03-05	"S"	  29.00000	  29.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-03-19	"B"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-03-19	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-04-02	"B"	  70.00000	  70.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-04-02	"S"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-04-16	"B"	  38.00000	  38.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-04-16	"S"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-05-14	"B"	  25.00000	  25.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-05-14	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-05-30	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-05-30	"S"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-06-11	"B"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-06-11	"S"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-06-25	"B"	  60.00000	  60.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-06-25	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-07-16	"B"	  31.00000	  31.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-07-16	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-07-30	"B"	  45.00000	  45.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-07-30	"S"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-08-13	"B"	  48.00000	  48.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-08-13	"S"	  40.00000	  40.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-08-27	"B"	  32.00000	  32.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-08-27	"S"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-09-10	"B"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-09-10	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-09-24	"B"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-09-24	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-10-15	"B"	 138.00000	 138.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-10-15	"S"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-10-29	"B"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-10-29	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-11-13	"B"	  34.00000	  34.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-11-13	"S"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-12-10	"B"	  48.00000	  48.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1990-12-10	"S"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-01-10	"B"	  57.00000	  57.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-01-10	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-02-11	"B"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-02-11	"S"	  50.00000	  50.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-03-12	"B"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-03-12	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-03-25	"B"	 194.00000	 194.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-03-25	"S"	  68.00000	  68.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-04-08	"B"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-04-08	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-04-22	"B"	  46.00000	  46.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-04-22	"S"	  27.00000	  27.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-05-06	"B"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-05-06	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-05-20	"B"	  60.00000	  60.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-05-20	"S"	  29.00000	  29.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-06-03	"B"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-06-03	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-06-17	"B"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-06-17	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-07-08	"B"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-07-08	"S"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-07-22	"B"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-07-22	"S"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-08-05	"B"	  70.00000	  70.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-08-05	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-08-20	"B"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-08-20	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-09-03	"B"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-09-03	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-09-16	"B"	  36.00000	  36.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-09-16	"S"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-10-01	"B"	  29.00000	  29.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-10-01	"S"	  33.00000	  33.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-10-15	"B"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-10-15	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-11-04	"B"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-11-04	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-12-02	"B"	  80.00000	  80.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1991-12-02	"S"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-01-06	"B"	 132.00000	 132.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-01-06	"S"	  41.00000	  41.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-02-10	"B"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-02-10	"S"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-03-10	"B"	  46.00000	  46.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-03-10	"S"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-03-30	"B"	  40.00000	  40.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-03-30	"S"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-04-13	"B"	  21.00000	  21.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-04-13	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-04-27	"B"	  57.00000	  57.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-04-27	"S"	  35.00000	  35.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-05-11	"B"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-05-11	"S"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-05-26	"B"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-05-26	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-06-08	"B"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-06-08	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-06-23	"B"	  57.00000	  57.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-06-23	"S"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-07-06	"B"	  35.00000	  35.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-07-06	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-07-20	"B"	  35.00000	  35.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-07-20	"S"	  33.00000	  33.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-08-10	"B"	  90.00000	  90.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-08-10	"S"	  21.00000	  21.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-08-24	"B"	  21.00000	  21.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-08-24	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-09-08	"B"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-09-08	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-09-21	"B"	  42.00000	  42.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-09-21	"S"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-10-05	"B"	  45.00000	  45.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-10-05	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-10-20	"B"	  57.00000	  57.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-10-20	"S"	  27.00000	  27.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-11-17	"B"	  35.00000	  35.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-11-17	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-12-07	"B"	  56.00000	  56.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1992-12-07	"S"	  34.00000	  34.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-01-04	"B"	  28.00000	  28.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-01-04	"S"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-02-08	"B"	 134.00000	 134.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-02-08	"S"	  36.00000	  36.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-03-09	"B"	 118.00000	 118.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-03-09	"S"	  84.00000	  84.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-04-12	"B"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-04-12	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-05-10	"B"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-05-10	"S"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-05-24	"B"	  37.00000	  37.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-05-24	"S"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-14	"B"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-14	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-28	"B"	  92.00000	  92.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-06-28	"S"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-12	"B"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-12	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-26	"B"	  50.00000	  50.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-07-26	"S"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-09	"B"	  40.00000	  40.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-09	"S"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-23	"B"	  41.00000	  41.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-08-23	"S"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-13	"B"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-13	"S"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-27	"B"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-09-27	"S"	  32.00000	  32.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-04	"B"	  34.00000	  34.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-04	"S"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-18	"B"	  21.00000	  21.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-10-18	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-11-15	"B"	  62.00000	  62.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-11-15	"S"	  32.00000	  32.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-12-06	"B"	  41.00000	  41.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1993-12-06	"S"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-01-03	"B"	  25.00000	  25.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-01-03	"S"	  27.00000	  27.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-03-07	"B"	  29.00000	  29.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-03-07	"S"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-03-21	"B"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-03-21	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-04	"B"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-04	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-18	"B"	  43.00000	  43.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-04-18	"S"	  32.00000	  32.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-05-02	"B"	  32.00000	  32.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-05-02	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-05-24	"B"	  34.00000	  34.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-05-24	"S"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-06-13	"B"	  37.00000	  37.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-06-13	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-06-27	"B"	  38.00000	  38.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-06-27	"S"	  36.00000	  36.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-11	"B"	  38.00000	  38.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-11	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-25	"B"	  62.00000	  62.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-07-25	"S"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-15	"B"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-15	"S"	  34.00000	  34.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-29	"B"	  31.00000	  31.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-29	"S"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-12	"B"	 190.00000	 190.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-12	"S"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-26	"B"	  29.00000	  29.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-26	"S"	  27.00000	  27.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-11	"B"	  42.00000	  42.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-11	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-24	"B"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-24	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-11-14	"B"	  29.00000	  29.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-11-14	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-12-12	"B"	  67.00000	  67.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-12-12	"S"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-01-09	"B"	  44.00000	  44.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-01-09	"S"	  29.00000	  29.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-02-21	"B"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-02-21	"S"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-06	"B"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-06	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-20	"B"	  40.00000	  40.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-20	"S"	  28.00000	  28.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-10	"B"	  28.00000	  28.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-10	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-24	"B"	  44.00000	  44.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-24	"S"	  29.00000	  29.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-08	"B"	  68.00000	  68.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-08	"S"	  42.00000	  42.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-22	"B"	  58.00000	  58.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-22	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-05	"B"	  31.00000	  31.00000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-05	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
